Email,Дисципліна,Оцінка,Семестр,Вид контролю
"yu.koval@khpi.edu.ua","Архітектура комп'ютерів",80,2,"Екзамен"
"yu.koval@khpi.edu.ua","Алгоритми та структури даних",92,2,"Лабораторна робота 1"
"yu.koval@khpi.edu.ua","Алгоритми та структури даних",88,2,"Лабораторна робота 2"
"yu.koval@khpi.edu.ua","Алгоритми та структури даних",89,2,"Лабораторна робота 3"
"yu.koval@khpi.edu.ua","Алгоритми та структури даних",85,2,"Лабораторна робота 4"
"yu.koval@khpi.edu.ua","Алгоритми та структури даних",85,2,"Екзамен"
"yu.koval@khpi.edu.ua","Англійська мова (2 семестр)",84,2,"Лабораторна робота 2"
"yu.koval@khpi.edu.ua","Англійська мова (2 семестр)",87,2,"Лабораторна робота 1"
"yu.koval@khpi.edu.ua","Англійська мова (2 семестр)",93,2,"Лабораторна робота 3"
"yu.koval@khpi.edu.ua","Англійська мова (2 семестр)",77,2,"Модульний контроль 2"
"yu.koval@khpi.edu.ua","Англійська мова (2 семестр)",75,2,"Залік"
"yu.koval@khpi.edu.ua","Бази даних",74,3,"Модульний контроль 2"
"yu.koval@khpi.edu.ua","Бази даних",88,3,"Лабораторна робота 3"
"yu.koval@khpi.edu.ua","Бази даних",81,3,"Лабораторна робота 2"
"yu.koval@khpi.edu.ua","Бази даних",89,3,"Модульний контроль 1"
"yu.koval@khpi.edu.ua","Бази даних",85,3,"Лабораторна робота 1"
"yu.koval@khpi.edu.ua","Бази даних",74,3,"Екзамен"
"yu.koval@khpi.edu.ua","Об'єктно-орієнтоване програмування",78,3,"Лабораторна робота 2"
"yu.koval@khpi.edu.ua","Об'єктно-орієнтоване програмування",70,3,"Лабораторна робота 4"
"yu.koval@khpi.edu.ua","Об'єктно-орієнтоване програмування",75,3,"Модульний контроль 2"
"yu.koval@khpi.edu.ua","Об'єктно-орієнтоване програмування",68,3,"Лабораторна робота 3"
"yu.koval@khpi.edu.ua","Об'єктно-орієнтоване програмування",82,3,"Екзамен"
"yu.koval@khpi.edu.ua","Теорія ймовірностей та математична статистика",78,3,"Лабораторна робота 4"
"yu.koval@khpi.edu.ua","Теорія ймовірностей та математична статистика",78,3,"Лабораторна робота 3"
"yu.koval@khpi.edu.ua","Теорія ймовірностей та математична статистика",78,3,"Модульний контроль 2"
"yu.koval@khpi.edu.ua","Теорія ймовірностей та математична статистика",73,3,"Екзамен"
"yu.koval@khpi.edu.ua","Операційні системи",73,3,"Лабораторна робота 3"
"yu.koval@khpi.edu.ua","Операційні системи",81,3,"Лабораторна робота 2"
"yu.koval@khpi.edu.ua","Операційні системи",66,3,"Лабораторна робота 1"
"yu.koval@khpi.edu.ua","Операційні системи",76,3,"Екзамен"
"kh.oliynyk@khpi.edu.ua","Основи програмування",99,1,"Лабораторна робота 4"
"kh.oliynyk@khpi.edu.ua","Основи програмування",100,1,"Модульний контроль 2"
"kh.oliynyk@khpi.edu.ua","Основи програмування",97,1,"Лабораторна робота 2"
"kh.oliynyk@khpi.edu.ua","Основи програмування",100,1,"Екзамен"
"kh.oliynyk@khpi.edu.ua","Вища математика",76,1,"Лабораторна робота 4"
"kh.oliynyk@khpi.edu.ua","Вища математика",71,1,"Лабораторна робота 1"
"kh.oliynyk@khpi.edu.ua","Вища математика",60,1,"Модульний контроль 2"
"kh.oliynyk@khpi.edu.ua","Вища математика",64,1,"Лабораторна робота 3"
"kh.oliynyk@khpi.edu.ua","Вища математика",71,1,"Модульний контроль 1"
"kh.oliynyk@khpi.edu.ua","Вища математика",73,1,"Екзамен"
"kh.oliynyk@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",68,1,"Лабораторна робота 4"
"kh.oliynyk@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",60,1,"Лабораторна робота 2"
"kh.oliynyk@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",61,1,"Модульний контроль 1"
"kh.oliynyk@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",64,1,"Екзамен"
"kh.oliynyk@khpi.edu.ua","Англійська мова (1 семестр)",75,1,"Модульний контроль 2"
"kh.oliynyk@khpi.edu.ua","Англійська мова (1 семестр)",78,1,"Лабораторна робота 3"
"kh.oliynyk@khpi.edu.ua","Англійська мова (1 семестр)",78,1,"Лабораторна робота 4"
"kh.oliynyk@khpi.edu.ua","Англійська мова (1 семестр)",82,1,"Лабораторна робота 2"
"kh.oliynyk@khpi.edu.ua","Англійська мова (1 семестр)",70,1,"Залік"
"kh.oliynyk@khpi.edu.ua","Фізика",62,1,"Лабораторна робота 1"
"kh.oliynyk@khpi.edu.ua","Фізика",77,1,"Лабораторна робота 2"
"kh.oliynyk@khpi.edu.ua","Фізика",70,1,"Модульний контроль 2"
"kh.oliynyk@khpi.edu.ua","Фізика",66,1,"Лабораторна робота 3"
"kh.oliynyk@khpi.edu.ua","Фізика",63,1,"Лабораторна робота 4"
"kh.oliynyk@khpi.edu.ua","Фізика",80,1,"Екзамен"
"kh.oliynyk@khpi.edu.ua","Вступ до ІТ",72,1,"Лабораторна робота 3"
"kh.oliynyk@khpi.edu.ua","Вступ до ІТ",69,1,"Лабораторна робота 1"
"kh.oliynyk@khpi.edu.ua","Вступ до ІТ",73,1,"Лабораторна робота 4"
"kh.oliynyk@khpi.edu.ua","Вступ до ІТ",77,1,"Залік"
"kh.oliynyk@khpi.edu.ua","Дискретна математика",76,2,"Лабораторна робота 1"
"kh.oliynyk@khpi.edu.ua","Дискретна математика",60,2,"Лабораторна робота 2"
"kh.oliynyk@khpi.edu.ua","Дискретна математика",60,2,"Лабораторна робота 3"
"kh.oliynyk@khpi.edu.ua","Дискретна математика",72,2,"Лабораторна робота 4"
"kh.oliynyk@khpi.edu.ua","Дискретна математика",71,2,"Модульний контроль 2"
"kh.oliynyk@khpi.edu.ua","Дискретна математика",60,2,"Екзамен"
"kh.oliynyk@khpi.edu.ua","Архітектура комп'ютерів",82,2,"Лабораторна робота 1"
"kh.oliynyk@khpi.edu.ua","Архітектура комп'ютерів",91,2,"Лабораторна робота 3"
"kh.oliynyk@khpi.edu.ua","Архітектура комп'ютерів",94,2,"Лабораторна робота 4"
"kh.oliynyk@khpi.edu.ua","Архітектура комп'ютерів",86,2,"Лабораторна робота 2"
"kh.oliynyk@khpi.edu.ua","Архітектура комп'ютерів",78,2,"Модульний контроль 2"
"kh.oliynyk@khpi.edu.ua","Архітектура комп'ютерів",78,2,"Екзамен"
"kh.oliynyk@khpi.edu.ua","Алгоритми та структури даних",85,2,"Лабораторна робота 1"
"kh.oliynyk@khpi.edu.ua","Алгоритми та структури даних",88,2,"Лабораторна робота 2"
"kh.oliynyk@khpi.edu.ua","Алгоритми та структури даних",81,2,"Лабораторна робота 3"
"kh.oliynyk@khpi.edu.ua","Алгоритми та структури даних",83,2,"Лабораторна робота 4"
"kh.oliynyk@khpi.edu.ua","Алгоритми та структури даних",100,2,"Екзамен"
"kh.oliynyk@khpi.edu.ua","Англійська мова (2 семестр)",81,2,"Лабораторна робота 3"
"kh.oliynyk@khpi.edu.ua","Англійська мова (2 семестр)",77,2,"Лабораторна робота 2"
"kh.oliynyk@khpi.edu.ua","Англійська мова (2 семестр)",68,2,"Модульний контроль 1"
"kh.oliynyk@khpi.edu.ua","Англійська мова (2 семестр)",85,2,"Лабораторна робота 1"
"kh.oliynyk@khpi.edu.ua","Англійська мова (2 семестр)",76,2,"Залік"
"kh.oliynyk@khpi.edu.ua","Бази даних",83,3,"Лабораторна робота 1"
"kh.oliynyk@khpi.edu.ua","Бази даних",87,3,"Модульний контроль 1"
"kh.oliynyk@khpi.edu.ua","Бази даних",84,3,"Лабораторна робота 2"
"kh.oliynyk@khpi.edu.ua","Бази даних",81,3,"Модульний контроль 2"
"kh.oliynyk@khpi.edu.ua","Бази даних",80,3,"Екзамен"
"kh.oliynyk@khpi.edu.ua","Об'єктно-орієнтоване програмування",88,3,"Лабораторна робота 1"
"kh.oliynyk@khpi.edu.ua","Об'єктно-орієнтоване програмування",99,3,"Лабораторна робота 3"
"kh.oliynyk@khpi.edu.ua","Об'єктно-орієнтоване програмування",89,3,"Лабораторна робота 2"
"kh.oliynyk@khpi.edu.ua","Об'єктно-орієнтоване програмування",80,3,"Екзамен"
"kh.oliynyk@khpi.edu.ua","Теорія ймовірностей та математична статистика",74,3,"Лабораторна робота 3"
"kh.oliynyk@khpi.edu.ua","Теорія ймовірностей та математична статистика",66,3,"Модульний контроль 1"
"kh.oliynyk@khpi.edu.ua","Теорія ймовірностей та математична статистика",73,3,"Лабораторна робота 2"
"kh.oliynyk@khpi.edu.ua","Теорія ймовірностей та математична статистика",66,3,"Лабораторна робота 4"
"kh.oliynyk@khpi.edu.ua","Теорія ймовірностей та математична статистика",60,3,"Екзамен"
"kh.oliynyk@khpi.edu.ua","Операційні системи",81,3,"Модульний контроль 1"
"kh.oliynyk@khpi.edu.ua","Операційні системи",83,3,"Лабораторна робота 3"
"kh.oliynyk@khpi.edu.ua","Операційні системи",97,3,"Модульний контроль 2"
"kh.oliynyk@khpi.edu.ua","Операційні системи",83,3,"Екзамен"
"v.shevchuk@khpi.edu.ua","Основи програмування",84,1,"Лабораторна робота 1"
"v.shevchuk@khpi.edu.ua","Основи програмування",78,1,"Лабораторна робота 3"
"v.shevchuk@khpi.edu.ua","Основи програмування",89,1,"Лабораторна робота 2"
"v.shevchuk@khpi.edu.ua","Основи програмування",73,1,"Лабораторна робота 4"
"v.shevchuk@khpi.edu.ua","Основи програмування",72,1,"Модульний контроль 1"
"v.shevchuk@khpi.edu.ua","Основи програмування",70,1,"Екзамен"
"v.shevchuk@khpi.edu.ua","Вища математика",77,1,"Лабораторна робота 3"
"v.shevchuk@khpi.edu.ua","Вища математика",62,1,"Лабораторна робота 2"
"v.shevchuk@khpi.edu.ua","Вища математика",77,1,"Лабораторна робота 4"
"v.shevchuk@khpi.edu.ua","Вища математика",76,1,"Лабораторна робота 1"
"v.shevchuk@khpi.edu.ua","Вища математика",69,1,"Екзамен"
"v.shevchuk@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",82,1,"Лабораторна робота 4"
"v.shevchuk@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",72,1,"Модульний контроль 1"
"v.shevchuk@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",81,1,"Лабораторна робота 2"
"v.shevchuk@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",77,1,"Лабораторна робота 3"
"v.shevchuk@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",87,1,"Екзамен"
"v.shevchuk@khpi.edu.ua","Англійська мова (1 семестр)",82,1,"Лабораторна робота 2"
"v.shevchuk@khpi.edu.ua","Англійська мова (1 семестр)",89,1,"Лабораторна робота 4"
"v.shevchuk@khpi.edu.ua","Англійська мова (1 семестр)",75,1,"Модульний контроль 2"
"v.shevchuk@khpi.edu.ua","Англійська мова (1 семестр)",90,1,"Модульний контроль 1"
"v.shevchuk@khpi.edu.ua","Англійська мова (1 семестр)",81,1,"Залік"
"v.shevchuk@khpi.edu.ua","Фізика",77,1,"Модульний контроль 1"
"v.shevchuk@khpi.edu.ua","Фізика",92,1,"Модульний контроль 2"
"v.shevchuk@khpi.edu.ua","Фізика",88,1,"Лабораторна робота 3"
"v.shevchuk@khpi.edu.ua","Фізика",84,1,"Лабораторна робота 2"
"v.shevchuk@khpi.edu.ua","Фізика",84,1,"Екзамен"
"v.shevchuk@khpi.edu.ua","Вступ до ІТ",74,1,"Лабораторна робота 3"
"v.shevchuk@khpi.edu.ua","Вступ до ІТ",77,1,"Модульний контроль 1"
"v.shevchuk@khpi.edu.ua","Вступ до ІТ",85,1,"Лабораторна робота 1"
"v.shevchuk@khpi.edu.ua","Вступ до ІТ",84,1,"Лабораторна робота 2"
"v.shevchuk@khpi.edu.ua","Вступ до ІТ",79,1,"Лабораторна робота 4"
"v.shevchuk@khpi.edu.ua","Вступ до ІТ",71,1,"Залік"
"v.shevchuk@khpi.edu.ua","Дискретна математика",86,2,"Лабораторна робота 3"
"v.shevchuk@khpi.edu.ua","Дискретна математика",72,2,"Лабораторна робота 2"
"v.shevchuk@khpi.edu.ua","Дискретна математика",68,2,"Модульний контроль 1"
"v.shevchuk@khpi.edu.ua","Дискретна математика",82,2,"Модульний контроль 2"
"v.shevchuk@khpi.edu.ua","Дискретна математика",76,2,"Лабораторна робота 4"
"v.shevchuk@khpi.edu.ua","Дискретна математика",76,2,"Екзамен"
"v.shevchuk@khpi.edu.ua","Архітектура комп'ютерів",75,2,"Модульний контроль 1"
"v.shevchuk@khpi.edu.ua","Архітектура комп'ютерів",86,2,"Лабораторна робота 3"
"v.shevchuk@khpi.edu.ua","Архітектура комп'ютерів",79,2,"Модульний контроль 2"
"v.shevchuk@khpi.edu.ua","Архітектура комп'ютерів",88,2,"Екзамен"
"v.shevchuk@khpi.edu.ua","Алгоритми та структури даних",75,2,"Модульний контроль 1"
"v.shevchuk@khpi.edu.ua","Алгоритми та структури даних",75,2,"Лабораторна робота 4"
"v.shevchuk@khpi.edu.ua","Алгоритми та структури даних",78,2,"Модульний контроль 2"
"v.shevchuk@khpi.edu.ua","Алгоритми та структури даних",72,2,"Лабораторна робота 2"
"v.shevchuk@khpi.edu.ua","Алгоритми та структури даних",75,2,"Лабораторна робота 1"
"v.shevchuk@khpi.edu.ua","Алгоритми та структури даних",73,2,"Екзамен"
"v.shevchuk@khpi.edu.ua","Англійська мова (2 семестр)",90,2,"Лабораторна робота 3"
"v.shevchuk@khpi.edu.ua","Англійська мова (2 семестр)",81,2,"Лабораторна робота 4"
"v.shevchuk@khpi.edu.ua","Англійська мова (2 семестр)",86,2,"Лабораторна робота 2"
"v.shevchuk@khpi.edu.ua","Англійська мова (2 семестр)",89,2,"Модульний контроль 2"
"v.shevchuk@khpi.edu.ua","Англійська мова (2 семестр)",81,2,"Лабораторна робота 1"
"v.shevchuk@khpi.edu.ua","Англійська мова (2 семестр)",88,2,"Залік"
"v.shevchuk@khpi.edu.ua","Бази даних",81,3,"Лабораторна робота 2"
"v.shevchuk@khpi.edu.ua","Бази даних",77,3,"Лабораторна робота 1"
"v.shevchuk@khpi.edu.ua","Бази даних",89,3,"Модульний контроль 2"
"v.shevchuk@khpi.edu.ua","Бази даних",74,3,"Лабораторна робота 4"
"v.shevchuk@khpi.edu.ua","Бази даних",89,3,"Лабораторна робота 3"
"v.shevchuk@khpi.edu.ua","Бази даних",85,3,"Екзамен"
"v.shevchuk@khpi.edu.ua","Об'єктно-орієнтоване програмування",86,3,"Лабораторна робота 4"
"v.shevchuk@khpi.edu.ua","Об'єктно-орієнтоване програмування",81,3,"Модульний контроль 2"
"v.shevchuk@khpi.edu.ua","Об'єктно-орієнтоване програмування",76,3,"Лабораторна робота 2"
"v.shevchuk@khpi.edu.ua","Об'єктно-орієнтоване програмування",91,3,"Екзамен"
"v.shevchuk@khpi.edu.ua","Теорія ймовірностей та математична статистика",78,3,"Лабораторна робота 3"
"v.shevchuk@khpi.edu.ua","Теорія ймовірностей та математична статистика",72,3,"Лабораторна робота 2"
"v.shevchuk@khpi.edu.ua","Теорія ймовірностей та математична статистика",77,3,"Модульний контроль 1"
"v.shevchuk@khpi.edu.ua","Теорія ймовірностей та математична статистика",77,3,"Модульний контроль 2"
"v.shevchuk@khpi.edu.ua","Теорія ймовірностей та математична статистика",73,3,"Лабораторна робота 1"
"v.shevchuk@khpi.edu.ua","Теорія ймовірностей та математична статистика",67,3,"Екзамен"
"v.shevchuk@khpi.edu.ua","Операційні системи",73,3,"Лабораторна робота 3"
"v.shevchuk@khpi.edu.ua","Операційні системи",71,3,"Модульний контроль 2"
"v.shevchuk@khpi.edu.ua","Операційні системи",79,3,"Лабораторна робота 2"
"v.shevchuk@khpi.edu.ua","Операційні системи",90,3,"Екзамен"
"d.polishchuk@khpi.edu.ua","Основи програмування",66,1,"Лабораторна робота 3"
"d.polishchuk@khpi.edu.ua","Основи програмування",74,1,"Лабораторна робота 1"
"d.polishchuk@khpi.edu.ua","Основи програмування",60,1,"Модульний контроль 2"
"d.polishchuk@khpi.edu.ua","Основи програмування",74,1,"Лабораторна робота 4"
"d.polishchuk@khpi.edu.ua","Основи програмування",72,1,"Екзамен"
"d.polishchuk@khpi.edu.ua","Вища математика",93,1,"Модульний контроль 2"
"d.polishchuk@khpi.edu.ua","Вища математика",86,1,"Лабораторна робота 2"
"d.polishchuk@khpi.edu.ua","Вища математика",82,1,"Модульний контроль 1"
"d.polishchuk@khpi.edu.ua","Вища математика",83,1,"Лабораторна робота 3"
"d.polishchuk@khpi.edu.ua","Вища математика",87,1,"Лабораторна робота 4"
"d.polishchuk@khpi.edu.ua","Вища математика",85,1,"Екзамен"
"d.polishchuk@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",98,1,"Лабораторна робота 3"
"d.polishchuk@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",100,1,"Лабораторна робота 1"
"d.polishchuk@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",89,1,"Лабораторна робота 4"
"d.polishchuk@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",94,1,"Екзамен"
"d.polishchuk@khpi.edu.ua","Англійська мова (1 семестр)",90,1,"Лабораторна робота 1"
"d.polishchuk@khpi.edu.ua","Англійська мова (1 семестр)",91,1,"Модульний контроль 1"
"d.polishchuk@khpi.edu.ua","Англійська мова (1 семестр)",81,1,"Модульний контроль 2"
"d.polishchuk@khpi.edu.ua","Англійська мова (1 семестр)",86,1,"Залік"
"d.polishchuk@khpi.edu.ua","Фізика",81,1,"Лабораторна робота 3"
"d.polishchuk@khpi.edu.ua","Фізика",72,1,"Лабораторна робота 2"
"d.polishchuk@khpi.edu.ua","Фізика",83,1,"Лабораторна робота 1"
"d.polishchuk@khpi.edu.ua","Фізика",75,1,"Екзамен"
"d.polishchuk@khpi.edu.ua","Вступ до ІТ",87,1,"Лабораторна робота 3"
"d.polishchuk@khpi.edu.ua","Вступ до ІТ",86,1,"Лабораторна робота 2"
"d.polishchuk@khpi.edu.ua","Вступ до ІТ",80,1,"Модульний контроль 2"
"d.polishchuk@khpi.edu.ua","Вступ до ІТ",78,1,"Залік"
"d.polishchuk@khpi.edu.ua","Дискретна математика",100,2,"Лабораторна робота 3"
"d.polishchuk@khpi.edu.ua","Дискретна математика",100,2,"Лабораторна робота 2"
"d.polishchuk@khpi.edu.ua","Дискретна математика",100,2,"Модульний контроль 2"
"d.polishchuk@khpi.edu.ua","Дискретна математика",99,2,"Екзамен"
"d.polishchuk@khpi.edu.ua","Архітектура комп'ютерів",66,2,"Лабораторна робота 4"
"d.polishchuk@khpi.edu.ua","Архітектура комп'ютерів",68,2,"Модульний контроль 2"
"d.polishchuk@khpi.edu.ua","Архітектура комп'ютерів",68,2,"Лабораторна робота 1"
"d.polishchuk@khpi.edu.ua","Архітектура комп'ютерів",67,2,"Лабораторна робота 3"
"d.polishchuk@khpi.edu.ua","Архітектура комп'ютерів",76,2,"Лабораторна робота 2"
"d.polishchuk@khpi.edu.ua","Архітектура комп'ютерів",71,2,"Екзамен"
"d.polishchuk@khpi.edu.ua","Алгоритми та структури даних",69,2,"Лабораторна робота 1"
"d.polishchuk@khpi.edu.ua","Алгоритми та структури даних",69,2,"Лабораторна робота 4"
"d.polishchuk@khpi.edu.ua","Алгоритми та структури даних",66,2,"Лабораторна робота 2"
"d.polishchuk@khpi.edu.ua","Алгоритми та структури даних",83,2,"Модульний контроль 2"
"d.polishchuk@khpi.edu.ua","Алгоритми та структури даних",63,2,"Екзамен"
"d.polishchuk@khpi.edu.ua","Англійська мова (2 семестр)",82,2,"Модульний контроль 1"
"d.polishchuk@khpi.edu.ua","Англійська мова (2 семестр)",85,2,"Модульний контроль 2"
"d.polishchuk@khpi.edu.ua","Англійська мова (2 семестр)",79,2,"Лабораторна робота 2"
"d.polishchuk@khpi.edu.ua","Англійська мова (2 семестр)",68,2,"Лабораторна робота 1"
"d.polishchuk@khpi.edu.ua","Англійська мова (2 семестр)",78,2,"Залік"
"d.polishchuk@khpi.edu.ua","Бази даних",65,3,"Модульний контроль 2"
"d.polishchuk@khpi.edu.ua","Бази даних",74,3,"Лабораторна робота 3"
"d.polishchuk@khpi.edu.ua","Бази даних",63,3,"Модульний контроль 1"
"d.polishchuk@khpi.edu.ua","Бази даних",73,3,"Лабораторна робота 1"
"d.polishchuk@khpi.edu.ua","Бази даних",71,3,"Екзамен"
"d.polishchuk@khpi.edu.ua","Об'єктно-орієнтоване програмування",72,3,"Лабораторна робота 3"
"d.polishchuk@khpi.edu.ua","Об'єктно-орієнтоване програмування",64,3,"Модульний контроль 2"
"d.polishchuk@khpi.edu.ua","Об'єктно-орієнтоване програмування",69,3,"Лабораторна робота 4"
"d.polishchuk@khpi.edu.ua","Об'єктно-орієнтоване програмування",64,3,"Модульний контроль 1"
"d.polishchuk@khpi.edu.ua","Об'єктно-орієнтоване програмування",75,3,"Екзамен"
"d.polishchuk@khpi.edu.ua","Теорія ймовірностей та математична статистика",100,3,"Лабораторна робота 1"
"d.polishchuk@khpi.edu.ua","Теорія ймовірностей та математична статистика",82,3,"Лабораторна робота 4"
"d.polishchuk@khpi.edu.ua","Теорія ймовірностей та математична статистика",95,3,"Модульний контроль 1"
"d.polishchuk@khpi.edu.ua","Теорія ймовірностей та математична статистика",92,3,"Лабораторна робота 2"
"d.polishchuk@khpi.edu.ua","Теорія ймовірностей та математична статистика",93,3,"Модульний контроль 2"
"d.polishchuk@khpi.edu.ua","Теорія ймовірностей та математична статистика",100,3,"Екзамен"
"d.polishchuk@khpi.edu.ua","Операційні системи",78,3,"Лабораторна робота 3"
"d.polishchuk@khpi.edu.ua","Операційні системи",62,3,"Модульний контроль 1"
"d.polishchuk@khpi.edu.ua","Операційні системи",81,3,"Лабораторна робота 2"
"d.polishchuk@khpi.edu.ua","Операційні системи",81,3,"Екзамен"
"i.lysenko@khpi.edu.ua","Основи програмування",86,1,"Модульний контроль 1"
"i.lysenko@khpi.edu.ua","Основи програмування",83,1,"Лабораторна робота 3"
"i.lysenko@khpi.edu.ua","Основи програмування",68,1,"Лабораторна робота 4"
"i.lysenko@khpi.edu.ua","Основи програмування",83,1,"Екзамен"
"i.lysenko@khpi.edu.ua","Вища математика",70,1,"Модульний контроль 2"
"i.lysenko@khpi.edu.ua","Вища математика",83,1,"Модульний контроль 1"
"i.lysenko@khpi.edu.ua","Вища математика",83,1,"Лабораторна робота 4"
"i.lysenko@khpi.edu.ua","Вища математика",86,1,"Лабораторна робота 2"
"i.lysenko@khpi.edu.ua","Вища математика",84,1,"Екзамен"
"i.lysenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",87,1,"Модульний контроль 2"
"i.lysenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",83,1,"Лабораторна робота 1"
"i.lysenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",75,1,"Лабораторна робота 3"
"i.lysenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",84,1,"Лабораторна робота 4"
"i.lysenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",86,1,"Екзамен"
"i.lysenko@khpi.edu.ua","Англійська мова (1 семестр)",80,1,"Лабораторна робота 2"
"i.lysenko@khpi.edu.ua","Англійська мова (1 семестр)",73,1,"Лабораторна робота 4"
"i.lysenko@khpi.edu.ua","Англійська мова (1 семестр)",70,1,"Лабораторна робота 1"
"i.lysenko@khpi.edu.ua","Англійська мова (1 семестр)",64,1,"Модульний контроль 2"
"i.lysenko@khpi.edu.ua","Англійська мова (1 семестр)",70,1,"Модульний контроль 1"
"i.lysenko@khpi.edu.ua","Англійська мова (1 семестр)",81,1,"Залік"
"i.lysenko@khpi.edu.ua","Фізика",73,1,"Лабораторна робота 2"
"i.lysenko@khpi.edu.ua","Фізика",65,1,"Лабораторна робота 1"
"i.lysenko@khpi.edu.ua","Фізика",76,1,"Лабораторна робота 4"
"i.lysenko@khpi.edu.ua","Фізика",78,1,"Лабораторна робота 3"
"i.lysenko@khpi.edu.ua","Фізика",67,1,"Екзамен"
"i.lysenko@khpi.edu.ua","Вступ до ІТ",93,1,"Лабораторна робота 1"
"i.lysenko@khpi.edu.ua","Вступ до ІТ",91,1,"Лабораторна робота 4"
"i.lysenko@khpi.edu.ua","Вступ до ІТ",93,1,"Модульний контроль 2"
"i.lysenko@khpi.edu.ua","Вступ до ІТ",82,1,"Лабораторна робота 3"
"i.lysenko@khpi.edu.ua","Вступ до ІТ",83,1,"Лабораторна робота 2"
"i.lysenko@khpi.edu.ua","Вступ до ІТ",86,1,"Залік"
"i.lysenko@khpi.edu.ua","Дискретна математика",87,2,"Лабораторна робота 2"
"i.lysenko@khpi.edu.ua","Дискретна математика",83,2,"Лабораторна робота 3"
"i.lysenko@khpi.edu.ua","Дискретна математика",82,2,"Модульний контроль 1"
"i.lysenko@khpi.edu.ua","Дискретна математика",74,2,"Екзамен"
"i.lysenko@khpi.edu.ua","Архітектура комп'ютерів",80,2,"Лабораторна робота 2"
"i.lysenko@khpi.edu.ua","Архітектура комп'ютерів",75,2,"Лабораторна робота 3"
"i.lysenko@khpi.edu.ua","Архітектура комп'ютерів",70,2,"Лабораторна робота 1"
"i.lysenko@khpi.edu.ua","Архітектура комп'ютерів",74,2,"Лабораторна робота 4"
"i.lysenko@khpi.edu.ua","Архітектура комп'ютерів",82,2,"Модульний контроль 1"
"i.lysenko@khpi.edu.ua","Архітектура комп'ютерів",85,2,"Екзамен"
"i.lysenko@khpi.edu.ua","Алгоритми та структури даних",73,2,"Лабораторна робота 1"
"i.lysenko@khpi.edu.ua","Алгоритми та структури даних",86,2,"Лабораторна робота 3"
"i.lysenko@khpi.edu.ua","Алгоритми та структури даних",77,2,"Лабораторна робота 2"
"i.lysenko@khpi.edu.ua","Алгоритми та структури даних",72,2,"Екзамен"
"i.lysenko@khpi.edu.ua","Англійська мова (2 семестр)",70,2,"Лабораторна робота 3"
"i.lysenko@khpi.edu.ua","Англійська мова (2 семестр)",77,2,"Лабораторна робота 2"
"i.lysenko@khpi.edu.ua","Англійська мова (2 семестр)",88,2,"Модульний контроль 1"
"i.lysenko@khpi.edu.ua","Англійська мова (2 семестр)",79,2,"Залік"
"i.lysenko@khpi.edu.ua","Бази даних",67,3,"Лабораторна робота 1"
"i.lysenko@khpi.edu.ua","Бази даних",71,3,"Лабораторна робота 3"
"i.lysenko@khpi.edu.ua","Бази даних",70,3,"Модульний контроль 1"
"i.lysenko@khpi.edu.ua","Бази даних",66,3,"Лабораторна робота 2"
"i.lysenko@khpi.edu.ua","Бази даних",76,3,"Екзамен"
"i.lysenko@khpi.edu.ua","Об'єктно-орієнтоване програмування",75,3,"Лабораторна робота 2"
"i.lysenko@khpi.edu.ua","Об'єктно-орієнтоване програмування",81,3,"Модульний контроль 1"
"i.lysenko@khpi.edu.ua","Об'єктно-орієнтоване програмування",82,3,"Лабораторна робота 1"
"i.lysenko@khpi.edu.ua","Об'єктно-орієнтоване програмування",72,3,"Лабораторна робота 4"
"i.lysenko@khpi.edu.ua","Об'єктно-орієнтоване програмування",87,3,"Модульний контроль 2"
"i.lysenko@khpi.edu.ua","Об'єктно-орієнтоване програмування",73,3,"Екзамен"
"i.lysenko@khpi.edu.ua","Теорія ймовірностей та математична статистика",74,3,"Лабораторна робота 2"
"i.lysenko@khpi.edu.ua","Теорія ймовірностей та математична статистика",70,3,"Лабораторна робота 1"
"i.lysenko@khpi.edu.ua","Теорія ймовірностей та математична статистика",83,3,"Лабораторна робота 4"
"i.lysenko@khpi.edu.ua","Теорія ймовірностей та математична статистика",85,3,"Екзамен"
"i.lysenko@khpi.edu.ua","Операційні системи",72,3,"Модульний контроль 2"
"i.lysenko@khpi.edu.ua","Операційні системи",80,3,"Лабораторна робота 1"
